product_id,name,category,price,quantity_in_stock,sales,last_stock_date,supplier
PROD0682,Atlas Standard,Books,929.09,194,969,2024-02-16,Supplier B
PROD0683,Cookbook Pro,Books,8.1,359,830,2024-05-10,Supplier C
PROD0684,Car Cover Pro,Automotive,307.61,98,183,2024-02-09,Supplier B
PROD0685,Jacket Basic,Clothing,375.51,447,742,2025-02-01,Supplier D
PROD0686,Wiper Blades Standard,Automotive,121.01,347,853,2024-10-22,Supplier C
PROD0687,Hair Dryer Premium,Beauty,598.84,15,23,2025-01-17,Supplier A
PROD0688,Floor Mats Pro,Automotive,623.29,288,319,2025-07-30,Supplier E
PROD0689,Wiper Blades Standard,Automotive,822.5,457,804,2024-06-16,Supplier A
PROD0690,Eye Shadow Basic,Beauty,19.91,28,34,2024-02-01,Supplier E
PROD0691,Fiction Novel Deluxe,Books,159.28,197,550,2025-06-30,Supplier D
PROD0692,Hair Dryer Premium,Beauty,344.62,288,390,2024-02-09,Supplier A
PROD0693,Yoga Mat Basic,Sports,720.06,359,113,2024-11-27,Supplier E
PROD0694,Pot Elite,Home & Kitchen,77.75,91,882,2025-08-19,Supplier A
PROD0695,Plate Set Deluxe,Home & Kitchen,236.9,233,198,2023-12-05,Supplier A
PROD0696,Dumbbell Deluxe,Sports,283.56,32,961,2025-03-05,Supplier E
PROD0697,Building Blocks Deluxe,Toys,227.47,285,260,2025-10-19,Supplier E
PROD0698,Sweater Premium,Clothing,674.63,72,993,2025-07-01,Supplier A
PROD0699,Foundation Standard,Beauty,681.48,83,503,2025-02-20,Supplier A
PROD0700,Coat Deluxe,Clothing,655.16,390,747,2024-01-20,Supplier B
PROD0701,Foundation Elite,Beauty,602.43,139,301,2023-11-25,Supplier D
PROD0702,Sweater Premium,Clothing,78.99,42,43,2024-05-22,Supplier C
PROD0703,Dress Standard,Clothing,790.05,148,522,2024-08-21,Supplier C
PROD0704,Science Fiction Pro,Books,836.55,10,77,2024-11-04,Supplier C
PROD0705,Jeans Premium,Clothing,538.85,115,153,2025-02-07,Supplier C
PROD0706,Shorts Premium,Clothing,678.56,276,752,2023-11-25,Supplier D
PROD0707,Helmet Deluxe,Sports,753.4,281,880,2024-04-01,Supplier D
PROD0708,Board Game Deluxe,Toys,547.76,33,70,2025-10-15,Supplier D
PROD0709,Face Mask Elite,Beauty,303.18,110,239,2025-08-28,Supplier E
PROD0710,Kite Standard,Toys,925.02,14,125,2025-09-20,Supplier E
PROD0711,Air Filter Basic,Automotive,213.18,132,570,2025-06-13,Supplier C
PROD0712,Oil Filter Standard,Automotive,586.84,37,538,2024-07-28,Supplier D
PROD0713,Bicycle Pro,Sports,154.65,66,616,2024-01-21,Supplier C
PROD0714,Biography Pro,Books,459.9,171,680,2025-10-13,Supplier B
PROD0715,Remote Car Deluxe,Toys,351.22,186,800,2024-10-05,Supplier E
PROD0716,Battery Standard,Automotive,900.79,361,883,2025-08-22,Supplier C
PROD0717,Yoga Mat Deluxe,Sports,918.24,363,750,2025-05-13,Supplier E
PROD0718,Foundation Premium,Beauty,292.3,437,682,2025-02-07,Supplier B
PROD0719,Play-Doh Pro,Toys,785.84,467,1000,2025-01-23,Supplier C
PROD0720,Ball Standard,Toys,685.11,473,97,2025-05-15,Supplier D
PROD0721,Remote Car Premium,Toys,492.7,126,180,2023-11-26,Supplier D
PROD0722,Smartphone Standard,Electronics,426.37,83,878,2024-04-12,Supplier D
PROD0723,Biography Deluxe,Books,594.44,294,126,2024-05-26,Supplier E
PROD0724,Oil Filter Deluxe,Automotive,673.56,476,876,2025-07-03,Supplier A
PROD0725,Spark Plug Standard,Automotive,66.53,173,305,2024-06-09,Supplier C
PROD0726,Moisturizer Pro,Beauty,489.06,269,499,2023-12-27,Supplier C
PROD0727,Play-Doh Pro,Toys,778.1,427,53,2024-09-20,Supplier A
PROD0728,Biography Elite,Books,66.7,236,321,2024-11-28,Supplier D
PROD0729,Brake Pads Premium,Automotive,488.77,91,192,2024-11-15,Supplier B
PROD0730,Keyboard Elite,Electronics,100.39,128,770,2025-01-31,Supplier B
PROD0731,Phone Mount Pro,Automotive,256.48,331,762,2025-07-26,Supplier C
PROD0732,Tire Pro,Automotive,966.56,397,709,2025-04-02,Supplier C
PROD0733,Face Mask Premium,Beauty,185.43,452,140,2024-08-02,Supplier D
PROD0734,Poetry Pro,Books,34.78,258,684,2025-02-06,Supplier B
PROD0735,Building Blocks Deluxe,Toys,741.52,393,527,2025-02-19,Supplier C
PROD0736,Kite Deluxe,Toys,356.64,85,435,2025-01-29,Supplier D
PROD0737,Moisturizer Deluxe,Beauty,515.39,315,698,2025-06-28,Supplier C
PROD0738,Camera Deluxe,Electronics,134.14,368,211,2024-04-27,Supplier A
PROD0739,Dress Elite,Clothing,264.65,319,592,2025-07-28,Supplier B
PROD0740,Oil Filter Basic,Automotive,111.25,295,792,2024-08-13,Supplier E
PROD0741,Gym Bag Standard,Sports,345.65,137,316,2025-05-17,Supplier E
PROD0742,Hat Deluxe,Clothing,185.5,108,434,2025-05-02,Supplier E
PROD0743,Pan Basic,Home & Kitchen,12.59,254,9,2024-06-16,Supplier D
PROD0744,Coat Pro,Clothing,763.37,269,263,2024-04-13,Supplier E
PROD0745,Dictionary Elite,Books,624.93,316,59,2024-11-01,Supplier B
PROD0746,Remote Car Basic,Toys,223.08,275,792,2025-04-30,Supplier D
PROD0747,Atlas Standard,Books,144.62,389,117,2025-02-16,Supplier C
PROD0748,Tire Elite,Automotive,269.51,87,286,2025-10-14,Supplier E
PROD0749,Foundation Pro,Beauty,314.08,250,862,2025-07-23,Supplier D
PROD0750,Yoga Mat Pro,Sports,465.78,216,758,2025-04-16,Supplier A
PROD0751,Monitor Pro,Electronics,775.84,262,964,2025-02-28,Supplier B
PROD0752,Tablet Standard,Electronics,170.5,491,193,2023-12-22,Supplier B
PROD0753,Camera Premium,Electronics,53.39,209,668,2025-06-03,Supplier C
PROD0754,Keyboard Elite,Electronics,906.98,305,848,2024-08-12,Supplier B
PROD0755,Spark Plug Premium,Automotive,156.73,463,297,2024-06-18,Supplier E
PROD0756,Nail Polish Elite,Beauty,282.85,493,429,2024-12-26,Supplier E
PROD0757,Keyboard Pro,Electronics,937.96,499,888,2024-07-05,Supplier C
PROD0758,Pot Deluxe,Home & Kitchen,928.02,396,64,2025-03-09,Supplier A
PROD0759,Speaker Basic,Electronics,318.02,389,440,2024-08-08,Supplier E
PROD0760,Kite Elite,Toys,399.28,380,178,2024-07-16,Supplier E
PROD0761,Tennis Racket Basic,Sports,47.1,232,834,2024-07-28,Supplier B
PROD0762,Floor Mats Standard,Automotive,969.3,371,794,2023-12-28,Supplier C
PROD0763,Battery Basic,Automotive,383.34,368,9,2024-02-12,Supplier A
PROD0764,Toaster Deluxe,Home & Kitchen,526.12,178,838,2025-07-20,Supplier A
PROD0765,Socks Elite,Clothing,248.7,306,412,2025-02-21,Supplier D
PROD0766,Shoes Pro,Clothing,971.01,133,80,2024-03-03,Supplier E
PROD0767,Sunscreen Basic,Beauty,154.15,385,517,2025-07-06,Supplier B
PROD0768,Face Mask Deluxe,Beauty,745.76,400,337,2025-01-02,Supplier D
PROD0769,Jacket Basic,Clothing,813.71,20,652,2025-01-03,Supplier E
PROD0770,Helmet Standard,Sports,870.1,491,141,2024-11-30,Supplier C
PROD0771,History Elite,Books,494.52,285,496,2024-08-27,Supplier A
PROD0772,Jacket Pro,Clothing,458.56,278,595,2024-12-14,Supplier D
PROD0773,Hair Dryer Elite,Beauty,172.54,299,33,2024-09-15,Supplier D
PROD0774,Air Filter Premium,Automotive,910.15,40,724,2024-08-08,Supplier D
PROD0775,Tennis Racket Elite,Sports,173.93,419,138,2025-04-08,Supplier B
PROD0776,Fork Set Basic,Home & Kitchen,238.65,312,252,2023-12-13,Supplier E
PROD0777,Stuffed Animal Deluxe,Toys,192.62,42,625,2025-09-24,Supplier B
PROD0778,Helmet Basic,Sports,427.21,443,728,2024-05-21,Supplier C
PROD0779,Stuffed Animal Elite,Toys,871.39,432,362,2025-10-22,Supplier E
PROD0780,Mouse Premium,Electronics,717.01,5,925,2025-09-10,Supplier D
PROD0781,Pot Premium,Home & Kitchen,871.52,421,345,2024-06-17,Supplier D
PROD0782,Dumbbell Standard,Sports,566.32,65,357,2024-05-05,Supplier C
PROD0783,Puzzle Basic,Toys,962.05,123,505,2025-05-25,Supplier E
PROD0784,Biography Standard,Books,876.95,405,337,2025-09-06,Supplier B
PROD0785,Battery Pro,Automotive,811.13,119,525,2025-06-24,Supplier B
PROD0786,Ball Premium,Toys,796.94,76,296,2025-09-19,Supplier B
PROD0787,Lipstick Deluxe,Beauty,850.27,69,318,2025-02-11,Supplier C
PROD0788,Monitor Standard,Electronics,332.22,456,99,2025-05-21,Supplier D
PROD0789,Gym Bag Deluxe,Sports,270.65,237,203,2025-09-29,Supplier A
PROD0790,Mystery Deluxe,Books,574.16,447,614,2023-12-24,Supplier C
PROD0791,Plate Set Deluxe,Home & Kitchen,272.51,496,188,2025-03-28,Supplier C
PROD0792,Football Elite,Sports,898.71,85,395,2024-12-06,Supplier C
PROD0793,Poetry Standard,Books,18.39,416,116,2024-10-20,Supplier B
PROD0794,Shoes Premium,Clothing,337.75,62,495,2025-03-24,Supplier A
PROD0795,Toaster Pro,Home & Kitchen,658.69,370,799,2025-04-13,Supplier C
PROD0796,Foundation Basic,Beauty,151.75,65,400,2024-07-13,Supplier C
PROD0797,Blender Standard,Home & Kitchen,310.48,329,124,2023-12-14,Supplier B
PROD0798,Action Figure Standard,Toys,944.11,318,604,2025-08-10,Supplier E
PROD0799,Floor Mats Pro,Automotive,783.16,353,417,2025-09-21,Supplier E
PROD0800,Football Pro,Sports,404.81,321,644,2025-05-12,Supplier A
PROD0801,Tire Standard,Automotive,11.12,221,576,2024-08-14,Supplier E
PROD0802,Battery Elite,Automotive,120.61,213,110,2024-05-02,Supplier E
PROD0803,Fiction Novel Premium,Books,496.17,397,158,2025-06-15,Supplier A
PROD0804,Fiction Novel Deluxe,Books,604.43,151,293,2025-01-18,Supplier D
PROD0805,Cookbook Deluxe,Books,619.55,359,259,2025-08-18,Supplier E
PROD0806,Speaker Basic,Electronics,997.49,261,164,2025-07-07,Supplier C
PROD0807,Helmet Premium,Sports,657.94,288,1000,2025-10-02,Supplier A
PROD0808,Foundation Pro,Beauty,184.95,433,438,2024-05-05,Supplier A
PROD0809,Dumbbell Standard,Sports,773.7,29,420,2024-01-09,Supplier B
PROD0810,Kite Elite,Toys,247.64,52,85,2025-05-18,Supplier D
PROD0811,Face Mask Deluxe,Beauty,770.19,425,546,2024-06-24,Supplier C
PROD0812,Jacket Standard,Clothing,935.98,136,629,2024-04-01,Supplier A
PROD0813,Tablet Premium,Electronics,106.46,243,275,2024-05-28,Supplier A
PROD0814,Tablet Standard,Electronics,239.57,190,247,2024-01-16,Supplier B
PROD0815,Headphones Pro,Electronics,927.81,136,773,2024-10-14,Supplier A
PROD0816,Tennis Racket Basic,Sports,971.07,83,231,2025-04-15,Supplier C
PROD0817,Atlas Premium,Books,673.18,3,382,2025-10-11,Supplier D
PROD0818,Phone Mount Elite,Automotive,989.36,185,545,2025-09-28,Supplier A
PROD0819,Coat Deluxe,Clothing,273.32,48,921,2023-12-06,Supplier D
PROD0820,Toaster Standard,Home & Kitchen,175.22,420,148,2024-02-16,Supplier E
PROD0821,Car Cover Pro,Automotive,613.19,371,369,2024-11-07,Supplier D
PROD0822,Phone Mount Premium,Automotive,763.39,18,117,2024-02-23,Supplier E
PROD0823,Battery Deluxe,Automotive,910.76,351,648,2025-02-08,Supplier D
PROD0824,Dumbbell Standard,Sports,877.62,157,423,2024-01-13,Supplier E
PROD0825,Shoes Basic,Clothing,44.66,93,504,2024-05-15,Supplier E
PROD0826,Sweater Elite,Clothing,105.28,312,892,2024-08-10,Supplier C
PROD0827,Speaker Basic,Electronics,905.74,379,369,2024-03-12,Supplier A
PROD0828,T-Shirt Elite,Clothing,536.28,135,319,2024-06-06,Supplier C
PROD0829,Board Game Deluxe,Toys,538.1,317,347,2025-08-21,Supplier C
PROD0830,Play-Doh Deluxe,Toys,205.61,104,964,2024-12-09,Supplier E
PROD0831,Sunscreen Deluxe,Beauty,879.29,424,959,2025-03-09,Supplier A
PROD0832,Hat Deluxe,Clothing,881.82,134,441,2025-05-28,Supplier D
PROD0833,Kite Premium,Toys,394.0,462,796,2025-03-05,Supplier B
PROD0834,Sweater Elite,Clothing,996.7,47,545,2024-07-20,Supplier C
PROD0835,Floor Mats Pro,Automotive,970.75,91,881,2023-11-16,Supplier E
PROD0836,Toaster Premium,Home & Kitchen,744.63,144,730,2024-09-30,Supplier A
PROD0837,Remote Car Pro,Toys,95.73,187,467,2024-11-12,Supplier C
PROD0838,Gym Bag Basic,Sports,700.96,1,445,2024-08-08,Supplier A
PROD0839,Oil Filter Basic,Automotive,164.17,364,292,2024-11-17,Supplier E
PROD0840,Camera Elite,Electronics,868.82,288,562,2024-01-23,Supplier D
PROD0841,Dumbbell Premium,Sports,256.72,229,566,2024-06-08,Supplier A
PROD0842,Charger Elite,Electronics,758.3,29,326,2024-05-09,Supplier B
PROD0843,Camera Pro,Electronics,676.07,451,318,2023-11-06,Supplier D
PROD0844,Pan Pro,Home & Kitchen,256.82,273,759,2025-04-24,Supplier A
PROD0845,Perfume Pro,Beauty,107.78,427,495,2025-03-10,Supplier D
PROD0846,Car Cover Premium,Automotive,394.93,21,662,2025-01-06,Supplier E
PROD0847,Bicycle Deluxe,Sports,435.71,108,104,2024-01-31,Supplier C
PROD0848,Microwave Elite,Home & Kitchen,796.23,288,550,2024-08-29,Supplier E
PROD0849,Microwave Deluxe,Home & Kitchen,494.65,462,629,2024-01-15,Supplier A
PROD0850,Eye Shadow Elite,Beauty,351.66,64,180,2025-02-06,Supplier C
PROD0851,Floor Mats Standard,Automotive,77.4,211,860,2025-07-09,Supplier D
PROD0852,Sweater Elite,Clothing,20.43,75,314,2024-07-19,Supplier E
PROD0853,Atlas Basic,Books,653.24,148,788,2024-02-27,Supplier E
PROD0854,Perfume Pro,Beauty,162.93,438,80,2024-02-26,Supplier A
PROD0855,Keyboard Premium,Electronics,175.97,182,970,2023-12-06,Supplier E
PROD0856,Puzzle Pro,Toys,133.44,376,284,2024-09-28,Supplier E
PROD0857,Helmet Deluxe,Sports,237.51,392,925,2024-03-12,Supplier D
PROD0858,Cookbook Basic,Books,786.38,169,879,2023-11-24,Supplier E
PROD0859,Cookbook Elite,Books,864.63,262,710,2024-04-24,Supplier D
PROD0860,Bicycle Premium,Sports,421.3,371,51,2024-01-21,Supplier D
PROD0861,Plate Set Standard,Home & Kitchen,905.84,439,992,2024-02-04,Supplier B
PROD0862,T-Shirt Pro,Clothing,504.67,105,666,2025-08-17,Supplier E
PROD0863,Self-Help Pro,Books,542.17,3,713,2025-08-18,Supplier B
PROD0864,Tire Basic,Automotive,302.58,251,276,2024-08-23,Supplier A
PROD0865,Brake Pads Standard,Automotive,629.06,320,90,2025-08-23,Supplier A
PROD0866,Sweater Standard,Clothing,656.81,291,249,2024-02-05,Supplier D
PROD0867,Wiper Blades Deluxe,Automotive,179.8,109,600,2024-12-28,Supplier D
PROD0868,Car Cover Basic,Automotive,346.79,110,422,2024-02-19,Supplier D
PROD0869,Tire Elite,Automotive,556.86,74,846,2024-10-25,Supplier A
PROD0870,Helmet Premium,Sports,685.04,317,659,2024-07-10,Supplier C
PROD0871,Jeans Deluxe,Clothing,307.61,225,11,2024-12-15,Supplier B
PROD0872,Perfume Pro,Beauty,74.33,398,19,2025-07-26,Supplier C
PROD0873,Tennis Racket Premium,Sports,567.69,268,309,2024-01-27,Supplier A
PROD0874,Plate Set Pro,Home & Kitchen,514.23,114,265,2023-12-26,Supplier E
PROD0875,Brake Pads Pro,Automotive,123.97,75,5,2025-04-25,Supplier A
PROD0876,Hair Dryer Standard,Beauty,621.96,408,903,2024-07-18,Supplier B
PROD0877,Microwave Pro,Home & Kitchen,907.51,50,270,2023-12-21,Supplier C
PROD0878,Sunscreen Pro,Beauty,694.7,437,581,2025-06-12,Supplier E
PROD0879,Perfume Pro,Beauty,378.92,362,590,2024-05-28,Supplier D
PROD0880,Action Figure Pro,Toys,97.2,404,543,2024-10-02,Supplier A
PROD0881,Bicycle Pro,Sports,507.74,60,526,2025-08-24,Supplier B
PROD0882,Bicycle Deluxe,Sports,81.45,84,183,2024-02-06,Supplier A
PROD0883,Helmet Elite,Sports,6.49,32,441,2025-10-10,Supplier E
PROD0884,Poetry Basic,Books,763.22,51,820,2024-11-17,Supplier D
PROD0885,Speaker Basic,Electronics,402.47,304,989,2025-08-04,Supplier C
PROD0886,Perfume Basic,Beauty,609.02,144,209,2025-07-20,Supplier E
PROD0887,Shoes Standard,Clothing,154.84,381,252,2024-02-24,Supplier D
PROD0888,Helmet Elite,Sports,144.51,411,225,2024-12-07,Supplier B
PROD0889,Shampoo Deluxe,Beauty,236.21,144,751,2023-11-10,Supplier B
PROD0890,Socks Pro,Clothing,793.16,303,405,2024-08-17,Supplier B
PROD0891,Shorts Basic,Clothing,402.25,224,906,2025-04-24,Supplier E
PROD0892,Jacket Deluxe,Clothing,745.27,420,452,2024-10-19,Supplier D
PROD0893,Tire Standard,Automotive,531.67,134,338,2023-12-19,Supplier C
PROD0894,Face Mask Premium,Beauty,74.7,79,121,2025-04-19,Supplier D
PROD0895,Hair Dryer Basic,Beauty,836.67,90,820,2025-06-22,Supplier A
PROD0896,Mystery Premium,Books,215.06,388,419,2025-09-13,Supplier E
PROD0897,Wiper Blades Premium,Automotive,452.88,235,878,2025-10-18,Supplier D
PROD0898,Atlas Pro,Books,112.39,389,338,2025-01-28,Supplier B
PROD0899,Puzzle Pro,Toys,281.03,158,731,2024-10-12,Supplier C
PROD0900,Sunscreen Basic,Beauty,184.12,442,177,2025-08-28,Supplier A
PROD0901,Oil Filter Deluxe,Automotive,635.2,484,930,2023-11-18,Supplier E
PROD0902,Ball Standard,Toys,682.68,60,834,2024-12-16,Supplier A
PROD0903,Mouse Premium,Electronics,112.18,382,114,2024-11-14,Supplier B
PROD0904,Keyboard Standard,Electronics,257.88,251,484,2024-05-19,Supplier E
PROD0905,Moisturizer Deluxe,Beauty,320.74,425,613,2024-11-25,Supplier C
PROD0906,Hair Dryer Deluxe,Beauty,29.38,492,783,2024-11-27,Supplier A
PROD0907,Perfume Basic,Beauty,455.28,442,566,2024-07-23,Supplier D
PROD0908,Dumbbell Deluxe,Sports,210.2,287,956,2025-03-07,Supplier A
PROD0909,Atlas Basic,Books,782.96,191,853,2024-07-13,Supplier B
PROD0910,Headphones Deluxe,Electronics,307.57,147,16,2024-12-22,Supplier E
PROD0911,Speaker Pro,Electronics,119.98,381,546,2024-02-01,Supplier E
PROD0912,Pan Deluxe,Home & Kitchen,770.82,335,853,2025-03-23,Supplier C
PROD0913,Tire Basic,Automotive,667.56,301,637,2025-01-24,Supplier E
PROD0914,Fiction Novel Deluxe,Books,705.8,190,717,2025-08-27,Supplier A
PROD0915,Play-Doh Deluxe,Toys,761.32,476,899,2024-08-26,Supplier A
PROD0916,Science Fiction Pro,Books,889.55,304,555,2024-08-31,Supplier D
PROD0917,Keyboard Elite,Electronics,261.7,359,259,2025-06-24,Supplier D
PROD0918,Dress Standard,Clothing,83.85,220,117,2024-11-18,Supplier E
PROD0919,Face Mask Premium,Beauty,122.0,70,541,2025-03-07,Supplier A
PROD0920,Dictionary Premium,Books,973.31,150,838,2024-06-13,Supplier D
PROD0921,Wiper Blades Deluxe,Automotive,952.09,111,941,2025-05-24,Supplier B
PROD0922,Keyboard Deluxe,Electronics,719.49,233,359,2023-12-03,Supplier A
PROD0923,Air Filter Pro,Automotive,458.67,17,915,2024-04-16,Supplier B
PROD0924,History Elite,Books,803.46,342,73,2025-05-08,Supplier C
PROD0925,Jeans Premium,Clothing,854.12,325,731,2023-12-09,Supplier C
PROD0926,Tennis Racket Deluxe,Sports,28.5,318,898,2024-03-22,Supplier D
PROD0927,Charger Basic,Electronics,640.87,339,198,2025-01-24,Supplier B
PROD0928,Building Blocks Deluxe,Toys,955.54,249,920,2024-11-14,Supplier E
PROD0929,Perfume Basic,Beauty,474.35,72,912,2024-06-24,Supplier D
PROD0930,Moisturizer Premium,Beauty,612.56,467,147,2024-10-11,Supplier B
PROD0931,Perfume Basic,Beauty,858.41,163,798,2024-06-17,Supplier B
PROD0932,Cup Elite,Home & Kitchen,211.67,380,364,2024-09-03,Supplier A
PROD0933,Lipstick Premium,Beauty,177.94,17,134,2023-11-23,Supplier E
PROD0934,Hat Deluxe,Clothing,139.22,0,292,2025-05-06,Supplier D
PROD0935,Moisturizer Basic,Beauty,670.98,0,313,2024-07-18,Supplier B
PROD0936,Coat Deluxe,Clothing,88.2,266,618,2025-09-22,Supplier A
PROD0937,Toaster Pro,Home & Kitchen,331.33,178,536,2024-04-10,Supplier C
PROD0938,Action Figure Standard,Toys,682.63,280,258,2024-12-04,Supplier B
PROD0939,Water Bottle Basic,Sports,425.73,234,853,2024-07-29,Supplier A
PROD0940,Doll Basic,Toys,259.12,74,33,2024-06-12,Supplier B
PROD0941,Dictionary Basic,Books,409.07,7,299,2024-12-18,Supplier C
PROD0942,Battery Pro,Automotive,926.07,131,623,2025-04-13,Supplier C
PROD0943,Spark Plug Elite,Automotive,809.46,208,827,2025-03-03,Supplier A
PROD0944,Plate Set Elite,Home & Kitchen,669.03,155,851,2023-12-11,Supplier E
PROD0945,Cup Pro,Home & Kitchen,657.46,109,296,2024-11-28,Supplier D
PROD0946,Cookbook Standard,Books,981.04,140,246,2024-03-30,Supplier E
PROD0947,Battery Premium,Automotive,45.0,282,511,2025-02-28,Supplier A
PROD0948,Dictionary Premium,Books,835.48,392,598,2024-08-10,Supplier C
PROD0949,Remote Car Standard,Toys,801.99,190,513,2025-02-22,Supplier D
PROD0950,Phone Mount Elite,Automotive,903.31,381,522,2025-09-14,Supplier E
PROD0951,Pan Elite,Home & Kitchen,258.44,431,547,2025-02-06,Supplier A
PROD0952,Camera Deluxe,Electronics,803.09,257,354,2024-04-29,Supplier E
PROD0953,Play-Doh Pro,Toys,812.58,103,1,2023-11-14,Supplier B
PROD0954,Lipstick Standard,Beauty,93.46,457,195,2025-04-20,Supplier A
PROD0955,Dumbbell Premium,Sports,116.35,98,956,2024-11-30,Supplier A
PROD0956,Spark Plug Basic,Automotive,207.07,306,207,2025-02-25,Supplier B
PROD0957,Knife Set Pro,Home & Kitchen,624.99,409,915,2024-12-28,Supplier B
PROD0958,Foundation Standard,Beauty,717.68,25,14,2025-01-24,Supplier E
PROD0959,Smartphone Pro,Electronics,929.97,230,946,2024-01-14,Supplier C
PROD0960,Remote Car Basic,Toys,38.53,92,346,2025-02-24,Supplier C
PROD0961,Shorts Pro,Clothing,142.18,209,390,2023-11-10,Supplier C
PROD0962,Car Cover Basic,Automotive,119.54,303,403,2025-02-06,Supplier D
PROD0963,Play-Doh Elite,Toys,28.82,427,151,2025-10-16,Supplier A
PROD0964,Plate Set Premium,Home & Kitchen,38.75,439,129,2025-07-27,Supplier C
PROD0965,Microwave Pro,Home & Kitchen,870.75,164,454,2025-10-05,Supplier D
PROD0966,Tennis Racket Deluxe,Sports,445.88,311,429,2025-04-28,Supplier A
PROD0967,Play-Doh Elite,Toys,108.12,254,38,2023-11-09,Supplier E
PROD0968,Shampoo Pro,Beauty,100.33,295,84,2023-11-16,Supplier E
PROD0969,Spark Plug Standard,Automotive,889.74,312,642,2024-03-18,Supplier D
PROD0970,Car Cover Standard,Automotive,30.99,274,860,2025-02-19,Supplier C
PROD0971,Shampoo Basic,Beauty,242.35,464,45,2025-09-08,Supplier A
PROD0972,Remote Car Pro,Toys,191.63,17,486,2024-11-16,Supplier A
PROD0973,Wiper Blades Standard,Automotive,825.64,360,693,2025-08-31,Supplier A
PROD0974,Bicycle Pro,Sports,53.17,385,683,2025-01-01,Supplier C
PROD0975,Coat Basic,Clothing,602.43,21,754,2024-06-08,Supplier C
PROD0976,Monitor Premium,Electronics,261.05,379,591,2024-06-21,Supplier A
PROD0977,Laptop Pro,Electronics,110.81,422,612,2024-02-20,Supplier A
PROD0978,Coffee Maker Deluxe,Home & Kitchen,239.57,122,977,2024-09-30,Supplier A
PROD0979,Self-Help Pro,Books,367.63,57,435,2024-09-04,Supplier C
PROD0980,Nail Polish Premium,Beauty,540.86,366,878,2023-12-25,Supplier C
PROD0981,Stuffed Animal Standard,Toys,821.7,285,207,2024-05-01,Supplier C
PROD0982,Basketball Pro,Sports,73.03,423,231,2025-05-03,Supplier E
PROD0983,Coat Standard,Clothing,498.39,336,189,2025-03-25,Supplier C
PROD0984,History Pro,Books,212.11,27,234,2025-10-16,Supplier A
PROD0985,Smartphone Elite,Electronics,581.3,214,576,2025-01-03,Supplier B
PROD0986,Phone Mount Premium,Automotive,803.35,238,610,2025-05-24,Supplier A
PROD0987,Basketball Standard,Sports,104.14,359,622,2024-07-10,Supplier A
PROD0988,Perfume Premium,Beauty,672.09,77,31,2025-02-25,Supplier A
PROD0989,Speaker Basic,Electronics,137.41,129,735,2024-10-28,Supplier B
PROD0990,Pan Basic,Home & Kitchen,283.02,250,970,2025-03-16,Supplier C
PROD0991,Kite Premium,Toys,666.08,192,541,2025-03-20,Supplier E
PROD0992,Atlas Pro,Books,321.1,100,966,2023-11-16,Supplier C
PROD0993,Cookbook Deluxe,Books,130.64,474,690,2025-09-29,Supplier C
PROD0994,Hat Standard,Clothing,423.52,106,330,2024-10-21,Supplier E
PROD0995,Car Cover Elite,Automotive,508.35,442,190,2025-08-05,Supplier C
PROD0996,Tennis Racket Elite,Sports,908.64,390,189,2024-04-30,Supplier D
PROD0997,Water Bottle Deluxe,Sports,217.16,444,591,2025-06-30,Supplier C
PROD0998,Plate Set Deluxe,Home & Kitchen,453.05,344,923,2025-06-04,Supplier C
PROD0999,Shorts Elite,Clothing,568.83,294,534,2025-03-14,Supplier B
PROD1000,Charger Deluxe,Electronics,881.13,122,674,2024-02-14,Supplier A
